Entity,Code,Date,Deaths, 2020, all ages,Average deaths, 2015–2019, all ages
Switzerland,CHE,2020-07-26,1111,1192
Switzerland,CHE,2020-08-02,1212,1171
Switzerland,CHE,2020-08-09,1079,1165
Switzerland,CHE,2020-08-16,1097,1164
Switzerland,CHE,2020-08-23,969,1177
United States,USA,2020-01-05,59942,59860
United States,USA,2020-01-12,60435,60813
United States,USA,2020-01-19,59007,59686
United States,USA,2020-01-26,58624,58575
United States,USA,2020-02-02,58423,57936
United States,USA,2020-02-09,59145,58203
United States,USA,2020-02-16,58553,57671
United States,USA,2020-02-23,58562,57027
United States,USA,2020-03-01,59005,56677
United States,USA,2020-03-08,59320,56977
United States,USA,2020-03-15,58077,56115
United States,USA,2020-03-22,58769,55759
United States,USA,2020-03-29,62677,54877
United States,USA,2020-04-05,71920,54818
United States,USA,2020-04-12,78671,54346
United States,USA,2020-04-19,76376,53507
United States,USA,2020-04-26,73414,52655
United States,USA,2020-05-03,68808,52617
United States,USA,2020-05-10,66404,52037
United States,USA,2020-05-17,64055,51554
United States,USA,2020-05-24,61126,51074
United States,USA,2020-05-31,59156,50883
United States,USA,2020-06-07,58248,51097
United States,USA,2020-06-14,57312,50890
United States,USA,2020-06-21,57146,50644
United States,USA,2020-06-28,57489,50488
United States,USA,2020-07-05,58281,50773
United States,USA,2020-07-12,59475,50322
United States,USA,2020-07-19,59982,50165
United States,USA,2020-07-26,60153,49894
United States,USA,2020-08-02,58605,49966
United States,USA,2020-08-09,56361,50062
United States,USA,2020-08-16,51560,49838
United States,USA,2020-08-23,40155,49773
